nodeName	altName	nodeAttr[nodesPresent, ]
ENSG00000139687	NA	turquoise
ENSG00000139714	NA	black
ENSG00000139718	NA	grey
ENSG00000139722	NA	black
ENSG00000139746	NA	brown
ENSG00000139832	NA	grey
ENSG00000139921	NA	grey
ENSG00000139926	NA	grey
ENSG00000139946	NA	grey
ENSG00000139974	NA	brown
ENSG00000140006	NA	blue
ENSG00000140030	NA	turquoise
ENSG00000140043	NA	brown
ENSG00000140105	NA	grey
ENSG00000140153	NA	black
ENSG00000140181	NA	grey
ENSG00000140199	NA	turquoise
ENSG00000140259	NA	blue
ENSG00000140263	NA	turquoise
ENSG00000140264	NA	grey
ENSG00000140319	NA	greenyellow
ENSG00000140320	NA	black
ENSG00000140332	NA	grey
ENSG00000140365	NA	grey
ENSG00000140367	NA	purple
ENSG00000140379	NA	turquoise
ENSG00000140386	NA	grey
ENSG00000140396	NA	blue
ENSG00000140400	NA	grey
ENSG00000140416	NA	turquoise
ENSG00000140459	NA	black
ENSG00000140479	NA	turquoise
ENSG00000140488	NA	grey
ENSG00000140497	NA	black
ENSG00000140511	NA	turquoise
ENSG00000140521	NA	black
ENSG00000140525	NA	pink
ENSG00000140526	NA	turquoise
ENSG00000140534	NA	grey
ENSG00000140545	NA	green
ENSG00000140548	NA	grey
ENSG00000140553	NA	black
ENSG00000140563	NA	grey
ENSG00000140564	NA	black
ENSG00000140612	NA	brown
ENSG00000140678	NA	turquoise
ENSG00000140682	NA	turquoise
ENSG00000140691	NA	grey
ENSG00000140743	NA	turquoise
ENSG00000140750	NA	blue
ENSG00000140795	NA	brown
ENSG00000140836	NA	grey
ENSG00000140859	NA	grey
ENSG00000140873	NA	grey
ENSG00000140931	NA	grey
ENSG00000140948	NA	grey
ENSG00000140950	NA	grey
ENSG00000140988	NA	salmon
ENSG00000140992	NA	black
ENSG00000140993	NA	brown
ENSG00000140995	NA	grey
ENSG00000141052	NA	turquoise
ENSG00000141084	NA	grey
ENSG00000141098	NA	purple
ENSG00000141140	NA	grey
ENSG00000141232	NA	turquoise
ENSG00000141279	NA	grey
ENSG00000141295	NA	grey
ENSG00000141298	NA	turquoise
ENSG00000141338	NA	grey
ENSG00000141349	NA	black
ENSG00000141424	NA	blue
ENSG00000141429	NA	black
ENSG00000141446	NA	grey
ENSG00000141447	NA	turquoise
ENSG00000141448	NA	turquoise
ENSG00000141452	NA	blue
ENSG00000141456	NA	grey
ENSG00000141480	NA	green
ENSG00000141503	NA	grey
ENSG00000141504	NA	green
ENSG00000141506	NA	turquoise
ENSG00000141522	NA	grey
ENSG00000141524	NA	grey
ENSG00000141526	NA	grey
ENSG00000141542	NA	brown
ENSG00000141543	NA	grey
ENSG00000141552	NA	black
ENSG00000141576	NA	grey
ENSG00000141579	NA	black
ENSG00000141582	NA	pink
ENSG00000141622	NA	brown
ENSG00000141664	NA	purple
ENSG00000141665	NA	brown
ENSG00000141696	NA	turquoise
ENSG00000141699	NA	black
ENSG00000141736	NA	black
ENSG00000141738	NA	black
ENSG00000141741	NA	black
ENSG00000141854	NA	black
ENSG00000141858	NA	grey
ENSG00000141867	NA	grey
ENSG00000141873	NA	grey
ENSG00000141905	NA	grey
ENSG00000141933	NA	brown
ENSG00000141956	NA	grey
ENSG00000141959	NA	black
ENSG00000141965	NA	black
ENSG00000141968	NA	green
ENSG00000141971	NA	grey
ENSG00000141985	NA	black
ENSG00000142046	NA	turquoise
ENSG00000142089	NA	grey
ENSG00000142102	NA	grey
ENSG00000142149	NA	turquoise
ENSG00000142156	NA	green
ENSG00000142168	NA	blue
ENSG00000142173	NA	green
ENSG00000142185	NA	green
ENSG00000142186	NA	black
ENSG00000142188	NA	grey
ENSG00000142227	NA	green
ENSG00000142230	NA	grey
ENSG00000142327	NA	grey
ENSG00000142347	NA	grey
ENSG00000142405	NA	brown
ENSG00000142409	NA	grey
ENSG00000142444	NA	black
ENSG00000142453	NA	grey
ENSG00000142459	NA	grey
ENSG00000142507	NA	black
ENSG00000142512	NA	grey
ENSG00000142534	NA	black
ENSG00000142541	NA	black
ENSG00000142546	NA	black
ENSG00000142552	NA	turquoise
ENSG00000142556	NA	purple
ENSG00000142583	NA	grey
ENSG00000142599	NA	grey
ENSG00000142627	NA	grey
ENSG00000142634	NA	grey
ENSG00000142655	NA	grey
ENSG00000142669	NA	turquoise
ENSG00000142675	NA	grey
ENSG00000142684	NA	black
ENSG00000142694	NA	black
ENSG00000142731	NA	pink
ENSG00000142765	NA	grey
ENSG00000142784	NA	grey
ENSG00000142798	NA	turquoise
ENSG00000142871	NA	grey
ENSG00000142875	NA	turquoise
ENSG00000142910	NA	grey
ENSG00000142937	NA	black
ENSG00000142945	NA	pink
ENSG00000142949	NA	grey
ENSG00000143061	NA	purple
ENSG00000143093	NA	black
ENSG00000143106	NA	black
ENSG00000143110	NA	grey
ENSG00000143119	NA	green
ENSG00000143156	NA	brown
ENSG00000143157	NA	blue
ENSG00000143158	NA	grey
ENSG00000143183	NA	blue
ENSG00000143190	NA	blue
ENSG00000143195	NA	blue
ENSG00000143217	NA	purple
ENSG00000143222	NA	grey
ENSG00000143226	NA	grey
ENSG00000143228	NA	pink
ENSG00000143252	NA	grey
ENSG00000143297	NA	brown
ENSG00000143303	NA	black
ENSG00000143314	NA	grey
ENSG00000143318	NA	grey
ENSG00000143320	NA	turquoise
ENSG00000143321	NA	black
ENSG00000143341	NA	grey
ENSG00000143344	NA	turquoise
ENSG00000143363	NA	black
ENSG00000143367	NA	black
ENSG00000143373	NA	black
ENSG00000143382	NA	grey
ENSG00000143384	NA	grey
ENSG00000143387	NA	turquoise
ENSG00000143398	NA	blue
ENSG00000143416	NA	turquoise
ENSG00000143418	NA	black
ENSG00000143420	NA	black
ENSG00000143434	NA	grey
ENSG00000143437	NA	blue
ENSG00000143442	NA	grey
ENSG00000143443	NA	black
ENSG00000143458	NA	grey
ENSG00000143476	NA	pink
ENSG00000143499	NA	grey
ENSG00000143515	NA	grey
ENSG00000143537	NA	grey
ENSG00000143543	NA	black
ENSG00000143546	NA	turquoise
ENSG00000143553	NA	black
ENSG00000143570	NA	black
ENSG00000143578	NA	grey
ENSG00000143612	NA	black
ENSG00000143614	NA	grey
ENSG00000143621	NA	grey
ENSG00000143641	NA	grey
ENSG00000143643	NA	grey
ENSG00000143669	NA	grey
ENSG00000143702	NA	grey
ENSG00000143740	NA	grey
ENSG00000143756	NA	purple
ENSG00000143761	NA	black
ENSG00000143774	NA	grey
ENSG00000143776	NA	grey
ENSG00000143793	NA	grey
ENSG00000143797	NA	turquoise
ENSG00000143799	NA	pink
ENSG00000143811	NA	black
ENSG00000143815	NA	turquoise
ENSG00000143845	NA	turquoise
ENSG00000143847	NA	grey
ENSG00000143850	NA	black
ENSG00000143867	NA	turquoise
ENSG00000143870	NA	black
ENSG00000143878	NA	grey
ENSG00000143882	NA	grey
ENSG00000143891	NA	turquoise
ENSG00000143933	NA	grey
ENSG00000143947	NA	black
ENSG00000143951	NA	brown
ENSG00000143971	NA	grey
ENSG00000143995	NA	grey
ENSG00000144036	NA	blue
ENSG00000144043	NA	grey
ENSG00000144057	NA	turquoise
ENSG00000144134	NA	brown
ENSG00000144136	NA	blue
ENSG00000144152	NA	black
ENSG00000144161	NA	brown
ENSG00000144228	NA	greenyellow
ENSG00000144283	NA	grey
ENSG00000144306	NA	brown
ENSG00000144354	NA	grey
ENSG00000144369	NA	blue
ENSG00000144381	NA	pink
ENSG00000144395	NA	brown
ENSG00000144401	NA	brown
ENSG00000144406	NA	brown
ENSG00000144426	NA	grey
ENSG00000144445	NA	grey
ENSG00000144455	NA	black
ENSG00000144504	NA	grey
ENSG00000144524	NA	grey
ENSG00000144559	NA	grey
ENSG00000144567	NA	black
ENSG00000144579	NA	grey
ENSG00000144589	NA	grey
ENSG00000144591	NA	grey
ENSG00000144597	NA	grey
ENSG00000144619	NA	grey
ENSG00000144642	NA	grey
ENSG00000144644	NA	brown
ENSG00000144648	NA	grey
ENSG00000144649	NA	purple
ENSG00000144655	NA	black
ENSG00000144668	NA	grey
ENSG00000144674	NA	greenyellow
ENSG00000144713	NA	black
ENSG00000144730	NA	brown
ENSG00000144744	NA	greenyellow
ENSG00000144746	NA	black
ENSG00000144791	NA	purple
ENSG00000144792	NA	brown
ENSG00000144810	NA	grey
ENSG00000144815	NA	grey
ENSG00000144837	NA	grey
ENSG00000144843	NA	black
ENSG00000144857	NA	turquoise
ENSG00000144867	NA	grey
ENSG00000144868	NA	black
ENSG00000144891	NA	grey
ENSG00000144893	NA	blue
ENSG00000144935	NA	grey
ENSG00000144959	NA	grey
ENSG00000145012	NA	grey
ENSG00000145022	NA	grey
ENSG00000145147	NA	grey
ENSG00000145194	NA	grey
ENSG00000145216	NA	greenyellow
ENSG00000145220	NA	grey
ENSG00000145241	NA	brown
ENSG00000145284	NA	brown
ENSG00000145287	NA	turquoise
ENSG00000145335	NA	turquoise
ENSG00000145348	NA	brown
ENSG00000145349	NA	turquoise
ENSG00000145362	NA	turquoise
ENSG00000145375	NA	brown
ENSG00000145386	NA	pink
ENSG00000145390	NA	grey
ENSG00000145414	NA	grey
ENSG00000145416	NA	turquoise
ENSG00000145425	NA	black
ENSG00000145431	NA	turquoise
ENSG00000145439	NA	grey
ENSG00000145476	NA	grey
ENSG00000145494	NA	grey
ENSG00000145526	NA	grey
ENSG00000145555	NA	grey
ENSG00000145592	NA	black
ENSG00000145675	NA	grey
ENSG00000145681	NA	grey
ENSG00000145687	NA	brown
ENSG00000145703	NA	blue
ENSG00000145715	NA	blue
ENSG00000145725	NA	brown
ENSG00000145730	NA	black
ENSG00000145734	NA	brown
ENSG00000145740	NA	black
ENSG00000145779	NA	purple
ENSG00000145817	NA	black
ENSG00000145833	NA	brown
ENSG00000145901	NA	grey
ENSG00000145911	NA	grey
ENSG00000145912	NA	grey
ENSG00000145916	NA	grey
ENSG00000145936	NA	brown
ENSG00000145990	NA	grey
ENSG00000146066	NA	black
ENSG00000146067	NA	grey
ENSG00000146070	NA	turquoise
ENSG00000146094	NA	turquoise
ENSG00000146109	NA	black
ENSG00000146192	NA	turquoise
ENSG00000146197	NA	turquoise
ENSG00000146232	NA	grey
ENSG00000146242	NA	purple
ENSG00000146247	NA	grey
ENSG00000146250	NA	turquoise
ENSG00000146263	NA	brown
ENSG00000146267	NA	brown
ENSG00000146281	NA	blue
ENSG00000146350	NA	brown
ENSG00000146373	NA	blue
ENSG00000146374	NA	grey
ENSG00000146386	NA	turquoise
ENSG00000146414	NA	brown
ENSG00000146476	NA	grey
ENSG00000146535	NA	pink
ENSG00000146556	NA	grey
ENSG00000146576	NA	grey
ENSG00000146587	NA	grey
ENSG00000146592	NA	greenyellow
ENSG00000146670	NA	salmon
ENSG00000146674	NA	turquoise
ENSG00000146676	NA	grey
ENSG00000146701	NA	grey
ENSG00000146757	NA	grey
ENSG00000146776	NA	grey
ENSG00000146826	NA	grey
ENSG00000146828	NA	grey
ENSG00000146830	NA	grey
ENSG00000146834	NA	black
ENSG00000146859	NA	black
ENSG00000146904	NA	grey
ENSG00000146950	NA	green
ENSG00000146963	NA	brown
ENSG00000146966	NA	turquoise
ENSG00000147010	NA	blue
ENSG00000147050	NA	grey
ENSG00000147065	NA	turquoise
ENSG00000147118	NA	grey
ENSG00000147123	NA	black
ENSG00000147133	NA	brown
ENSG00000147144	NA	grey
ENSG00000147162	NA	brown
ENSG00000147164	NA	black
ENSG00000147174	NA	brown
ENSG00000147180	NA	grey
ENSG00000147202	NA	greenyellow
ENSG00000147224	NA	green
ENSG00000147231	NA	grey
ENSG00000147257	NA	black
ENSG00000147382	NA	grey
ENSG00000147408	NA	blue
ENSG00000147443	NA	green
ENSG00000147454	NA	turquoise
ENSG00000147459	NA	turquoise
ENSG00000147548	NA	brown
ENSG00000147576	NA	black
ENSG00000147586	NA	grey
ENSG00000147601	NA	brown
ENSG00000147604	NA	black
ENSG00000147649	NA	grey
ENSG00000147650	NA	grey
ENSG00000147655	NA	turquoise
ENSG00000147676	NA	turquoise
ENSG00000147684	NA	grey
ENSG00000147799	NA	grey
ENSG00000147853	NA	blue
ENSG00000147862	NA	grey
ENSG00000147872	NA	purple
ENSG00000147955	NA	black
ENSG00000147996	NA	grey
ENSG00000148120	NA	brown
ENSG00000148154	NA	turquoise
ENSG00000148158	NA	grey
ENSG00000148180	NA	grey
ENSG00000148218	NA	pink
ENSG00000148219	NA	brown
ENSG00000148225	NA	brown
ENSG00000148291	NA	grey
ENSG00000148300	NA	grey
ENSG00000148334	NA	black
ENSG00000148335	NA	black
ENSG00000148341	NA	grey
ENSG00000148344	NA	grey
ENSG00000148358	NA	black
ENSG00000148362	NA	grey
ENSG00000148396	NA	grey
ENSG00000148399	NA	grey
ENSG00000148400	NA	green
ENSG00000148411	NA	green
ENSG00000148481	NA	blue
ENSG00000148484	NA	blue
ENSG00000148516	NA	grey
ENSG00000148541	NA	grey
ENSG00000148572	NA	blue
ENSG00000148634	NA	brown
ENSG00000148655	NA	grey
ENSG00000148660	NA	grey
ENSG00000148671	NA	grey
ENSG00000148690	NA	brown
ENSG00000148700	NA	grey
ENSG00000148719	NA	black
ENSG00000148737	NA	turquoise
ENSG00000148773	NA	pink
ENSG00000148814	NA	brown
ENSG00000148834	NA	grey
ENSG00000148835	NA	blue
ENSG00000148841	NA	grey
ENSG00000148848	NA	blue
ENSG00000148908	NA	green
ENSG00000148925	NA	blue
ENSG00000148942	NA	grey
ENSG00000148985	NA	grey
ENSG00000149016	NA	grey
ENSG00000149091	NA	grey
ENSG00000149115	NA	grey
ENSG00000149131	NA	turquoise
ENSG00000149177	NA	black
ENSG00000149179	NA	grey
ENSG00000149182	NA	black
ENSG00000149231	NA	brown
ENSG00000149257	NA	grey
ENSG00000149269	NA	black
ENSG00000149273	NA	black
ENSG00000149300	NA	blue
ENSG00000149311	NA	brown
ENSG00000149357	NA	black
ENSG00000149418	NA	grey
ENSG00000149428	NA	black
ENSG00000149474	NA	grey
ENSG00000149476	NA	grey
ENSG00000149531	NA	grey
ENSG00000149532	NA	grey
ENSG00000149541	NA	grey
ENSG00000149564	NA	black
ENSG00000149577	NA	grey
ENSG00000149582	NA	grey
ENSG00000149591	NA	turquoise
ENSG00000149600	NA	grey
ENSG00000149716	NA	brown
ENSG00000149743	NA	grey
ENSG00000149761	NA	grey
ENSG00000149781	NA	green
ENSG00000149792	NA	black
ENSG00000149798	NA	grey
ENSG00000149806	NA	black
ENSG00000149823	NA	black
ENSG00000149923	NA	black
ENSG00000149925	NA	grey
ENSG00000149932	NA	grey
ENSG00000150337	NA	green
ENSG00000150347	NA	blue
ENSG00000150401	NA	brown
ENSG00000150403	NA	grey
ENSG00000150459	NA	black
ENSG00000150477	NA	brown
ENSG00000150510	NA	grey
ENSG00000150540	NA	turquoise
ENSG00000150593	NA	purple
ENSG00000150630	NA	grey
ENSG00000150636	NA	grey
ENSG00000150672	NA	grey
ENSG00000150681	NA	turquoise
ENSG00000150687	NA	turquoise
ENSG00000150768	NA	grey
ENSG00000150779	NA	black
ENSG00000150893	NA	grey
ENSG00000150991	NA	black
ENSG00000150995	NA	grey
ENSG00000151014	NA	purple
ENSG00000151067	NA	grey
ENSG00000151092	NA	grey
ENSG00000151117	NA	grey
ENSG00000151150	NA	blue
ENSG00000151151	NA	purple
ENSG00000151208	NA	grey
ENSG00000151229	NA	grey
ENSG00000151233	NA	greenyellow
ENSG00000151239	NA	blue
ENSG00000151276	NA	grey
ENSG00000151320	NA	grey
ENSG00000151327	NA	grey
ENSG00000151338	NA	brown
ENSG00000151348	NA	black
ENSG00000151366	NA	grey
ENSG00000151388	NA	grey
ENSG00000151413	NA	grey
ENSG00000151414	NA	blue
ENSG00000151422	NA	grey
ENSG00000151458	NA	grey
ENSG00000151461	NA	grey
ENSG00000151466	NA	grey
ENSG00000151470	NA	grey
ENSG00000151491	NA	grey
ENSG00000151575	NA	brown
ENSG00000151617	NA	grey
ENSG00000151651	NA	grey
ENSG00000151657	NA	brown
ENSG00000151689	NA	grey
ENSG00000151693	NA	turquoise
ENSG00000151694	NA	blue
ENSG00000151702	NA	grey
ENSG00000151726	NA	turquoise
ENSG00000151746	NA	grey
ENSG00000151773	NA	brown
ENSG00000151806	NA	grey
ENSG00000151835	NA	grey
ENSG00000151849	NA	brown
ENSG00000151883	NA	grey
ENSG00000151914	NA	grey
ENSG00000151923	NA	brown
ENSG00000152042	NA	grey
ENSG00000152049	NA	grey
ENSG00000152056	NA	grey
ENSG00000152061	NA	blue
ENSG00000152082	NA	grey
ENSG00000152102	NA	black
ENSG00000152104	NA	grey
ENSG00000152117	NA	grey
ENSG00000152127	NA	grey
ENSG00000152133	NA	grey
ENSG00000152137	NA	black
ENSG00000152147	NA	brown
ENSG00000152193	NA	greenyellow
ENSG00000152207	NA	grey
ENSG00000152217	NA	grey
ENSG00000152234	NA	black
ENSG00000152240	NA	grey
ENSG00000152253	NA	brown
ENSG00000152256	NA	grey
ENSG00000152291	NA	blue
ENSG00000152332	NA	blue
ENSG00000152382	NA	black
ENSG00000152402	NA	grey
ENSG00000152404	NA	grey
ENSG00000152409	NA	blue
ENSG00000152457	NA	grey
ENSG00000152492	NA	grey
ENSG00000152503	NA	grey
ENSG00000152518	NA	turquoise
ENSG00000152520	NA	grey
ENSG00000152527	NA	grey
ENSG00000152558	NA	greenyellow
ENSG00000152583	NA	grey
ENSG00000152601	NA	grey
ENSG00000152661	NA	grey
ENSG00000152689	NA	grey
ENSG00000152767	NA	grey
ENSG00000152784	NA	grey
ENSG00000152795	NA	greenyellow
ENSG00000152804	NA	grey
ENSG00000152818	NA	grey
ENSG00000152926	NA	grey
ENSG00000152952	NA	turquoise
ENSG00000153015	NA	greenyellow
ENSG00000153037	NA	greenyellow
ENSG00000153046	NA	black
ENSG00000153048	NA	black
ENSG00000153071	NA	blue
ENSG00000153113	NA	grey
ENSG00000153130	NA	grey
ENSG00000153208	NA	grey
ENSG00000153250	NA	blue
ENSG00000153283	NA	grey
ENSG00000153317	NA	grey
ENSG00000153406	NA	grey
ENSG00000153443	NA	grey
ENSG00000153558	NA	grey
ENSG00000153560	NA	brown
ENSG00000153666	NA	brown
ENSG00000153707	NA	grey
ENSG00000153721	NA	grey
ENSG00000153774	NA	blue
ENSG00000153814	NA	grey
ENSG00000153885	NA	grey
ENSG00000153902	NA	grey
ENSG00000153904	NA	turquoise
ENSG00000153914	NA	brown
ENSG00000153922	NA	brown
ENSG00000153933	NA	brown
ENSG00000153944	NA	pink
ENSG00000153956	NA	grey
ENSG00000153982	NA	blue
ENSG00000154001	NA	blue
ENSG00000154016	NA	grey
ENSG00000154035	NA	grey
ENSG00000154102	NA	grey
ENSG00000154133	NA	green
ENSG00000154153	NA	grey
ENSG00000154175	NA	grey
ENSG00000154188	NA	grey
ENSG00000154229	NA	grey
ENSG00000154237	NA	green
ENSG00000154240	NA	grey
ENSG00000154258	NA	brown
ENSG00000154265	NA	brown
ENSG00000154274	NA	black
ENSG00000154305	NA	greenyellow
ENSG00000154342	NA	grey
ENSG00000154370	NA	grey
ENSG00000154380	NA	grey
ENSG00000154429	NA	purple
ENSG00000154518	NA	black
ENSG00000154553	NA	turquoise
ENSG00000154556	NA	grey
ENSG00000154589	NA	green
ENSG00000154640	NA	pink
ENSG00000154642	NA	blue
ENSG00000154734	NA	turquoise
ENSG00000154743	NA	brown
ENSG00000154760	NA	grey
ENSG00000154781	NA	greenyellow
ENSG00000154783	NA	grey
ENSG00000154822	NA	blue
ENSG00000154839	NA	brown
ENSG00000154874	NA	brown
ENSG00000154898	NA	brown
ENSG00000154914	NA	black
ENSG00000154978	NA	green
ENSG00000155026	NA	brown
ENSG00000155034	NA	brown
ENSG00000155085	NA	grey
ENSG00000155096	NA	blue
ENSG00000155130	NA	purple
ENSG00000155158	NA	brown
ENSG00000155189	NA	grey
ENSG00000155252	NA	grey
ENSG00000155254	NA	grey
ENSG00000155256	NA	black
ENSG00000155269	NA	grey
ENSG00000155304	NA	black
ENSG00000155307	NA	turquoise
ENSG00000155313	NA	grey
ENSG00000155324	NA	black
ENSG00000155363	NA	grey
ENSG00000155366	NA	black
ENSG00000155368	NA	pink
ENSG00000155465	NA	green
ENSG00000155545	NA	blue
ENSG00000155622	NA	grey
ENSG00000155629	NA	purple
ENSG00000155640	NA	blue
ENSG00000155657	NA	grey
ENSG00000155659	NA	green
ENSG00000155660	NA	grey
ENSG00000155792	NA	turquoise
ENSG00000155846	NA	grey
ENSG00000155850	NA	pink
ENSG00000155876	NA	black
ENSG00000155903	NA	grey
ENSG00000155926	NA	turquoise
ENSG00000155957	NA	grey
ENSG00000155966	NA	grey
ENSG00000155970	NA	blue
ENSG00000155974	NA	blue
ENSG00000156011	NA	grey
ENSG00000156042	NA	brown
ENSG00000156103	NA	grey
ENSG00000156127	NA	green
ENSG00000156218	NA	brown
ENSG00000156239	NA	grey
ENSG00000156256	NA	blue
ENSG00000156265	NA	grey
ENSG00000156273	NA	purple
ENSG00000156304	NA	grey
ENSG00000156313	NA	grey
ENSG00000156381	NA	purple
ENSG00000156411	NA	grey
ENSG00000156453	NA	black
ENSG00000156467	NA	grey
ENSG00000156471	NA	grey
ENSG00000156482	NA	black
ENSG00000156500	NA	brown
ENSG00000156504	NA	brown
ENSG00000156508	NA	black
ENSG00000156521	NA	grey
ENSG00000156531	NA	grey
ENSG00000156535	NA	turquoise
ENSG00000156587	NA	grey
ENSG00000156599	NA	black
ENSG00000156650	NA	grey
ENSG00000156671	NA	greenyellow
ENSG00000156711	NA	black
ENSG00000156860	NA	black
ENSG00000156966	NA	turquoise
ENSG00000156970	NA	pink
ENSG00000156990	NA	grey
ENSG00000157020	NA	black
ENSG00000157106	NA	brown
ENSG00000157110	NA	grey
ENSG00000157181	NA	greenyellow
ENSG00000157191	NA	black
ENSG00000157193	NA	blue
ENSG00000157212	NA	grey
ENSG00000157214	NA	grey
ENSG00000157227	NA	grey
ENSG00000157326	NA	grey
ENSG00000157350	NA	grey
ENSG00000157353	NA	grey
ENSG00000157388	NA	grey
ENSG00000157450	NA	greenyellow
ENSG00000157456	NA	pink
ENSG00000157514	NA	grey
ENSG00000157540	NA	blue
ENSG00000157551	NA	brown
ENSG00000157554	NA	grey
ENSG00000157557	NA	grey
ENSG00000157570	NA	grey
ENSG00000157593	NA	black
ENSG00000157600	NA	black
ENSG00000157601	NA	turquoise
ENSG00000157637	NA	black
ENSG00000157657	NA	grey
ENSG00000157741	NA	grey
ENSG00000157764	NA	greenyellow
ENSG00000157765	NA	pink
ENSG00000157796	NA	brown
ENSG00000157870	NA	grey
ENSG00000157873	NA	green
ENSG00000157881	NA	grey
ENSG00000157911	NA	black
ENSG00000157916	NA	grey
ENSG00000157933	NA	grey
ENSG00000157978	NA	black
ENSG00000158014	NA	black
ENSG00000158023	NA	brown
ENSG00000158042	NA	grey
ENSG00000158062	NA	grey
ENSG00000158109	NA	grey
ENSG00000158122	NA	grey
ENSG00000158125	NA	grey
ENSG00000158156	NA	grey
ENSG00000158158	NA	grey
ENSG00000158195	NA	green
ENSG00000158220	NA	grey
ENSG00000158286	NA	grey
ENSG00000158296	NA	grey
ENSG00000158321	NA	grey
ENSG00000158352	NA	grey
ENSG00000158373	NA	grey
ENSG00000158406	NA	grey
ENSG00000158411	NA	grey
ENSG00000158417	NA	brown
ENSG00000158457	NA	grey
ENSG00000158526	NA	grey
ENSG00000158552	NA	grey
ENSG00000158555	NA	grey
ENSG00000158578	NA	turquoise
ENSG00000158604	NA	black
ENSG00000158615	NA	black
ENSG00000158636	NA	greenyellow
ENSG00000158691	NA	brown
ENSG00000158710	NA	grey
ENSG00000158747	NA	green
ENSG00000158792	NA	grey
ENSG00000158796	NA	black
ENSG00000158805	NA	grey
ENSG00000158828	NA	black
ENSG00000158850	NA	black
ENSG00000158856	NA	turquoise
ENSG00000158859	NA	brown
ENSG00000158863	NA	grey
ENSG00000158869	NA	turquoise
ENSG00000158882	NA	grey
ENSG00000158941	NA	black
ENSG00000158966	NA	grey
ENSG00000159023	NA	turquoise
ENSG00000159063	NA	grey
ENSG00000159069	NA	black
ENSG00000159086	NA	brown
ENSG00000159110	NA	turquoise
ENSG00000159111	NA	black
ENSG00000159128	NA	green
ENSG00000159140	NA	brown
ENSG00000159166	NA	black
ENSG00000159167	NA	grey
ENSG00000159176	NA	grey
ENSG00000159189	NA	grey
ENSG00000159199	NA	grey
ENSG00000159202	NA	grey
ENSG00000159216	NA	grey
ENSG00000159217	NA	grey
ENSG00000159256	NA	purple
ENSG00000159307	NA	brown
ENSG00000159346	NA	black
ENSG00000159348	NA	black
ENSG00000159352	NA	black
ENSG00000159363	NA	grey
ENSG00000159377	NA	black
ENSG00000159399	NA	grey
ENSG00000159403	NA	turquoise
ENSG00000159423	NA	grey
ENSG00000159433	NA	grey
ENSG00000159461	NA	black
ENSG00000159674	NA	turquoise
ENSG00000159692	NA	black
ENSG00000159708	NA	grey
ENSG00000159713	NA	black
ENSG00000159714	NA	grey
ENSG00000159720	NA	black
ENSG00000159792	NA	grey
ENSG00000159840	NA	grey
ENSG00000159842	NA	turquoise
ENSG00000159860	NA	grey
ENSG00000159873	NA	blue
ENSG00000159899	NA	grey
ENSG00000159905	NA	brown
ENSG00000159921	NA	blue
ENSG00000160007	NA	grey
ENSG00000160013	NA	grey
ENSG00000160049	NA	grey
ENSG00000160058	NA	black
ENSG00000160062	NA	brown
ENSG00000160087	NA	black
ENSG00000160111	NA	grey
ENSG00000160113	NA	black
ENSG00000160131	NA	blue
ENSG00000160145	NA	blue
ENSG00000160191	NA	grey
ENSG00000160199	NA	purple
ENSG00000160201	NA	brown
ENSG00000160209	NA	grey
ENSG00000160221	NA	grey
ENSG00000160255	NA	green
ENSG00000160256	NA	grey
ENSG00000160293	NA	turquoise
ENSG00000160299	NA	grey
ENSG00000160305	NA	brown
ENSG00000160408	NA	grey
ENSG00000160410	NA	grey
ENSG00000160439	NA	purple
ENSG00000160445	NA	grey
ENSG00000160446	NA	black
ENSG00000160551	NA	greenyellow
ENSG00000160563	NA	black
ENSG00000160570	NA	grey
ENSG00000160584	NA	blue
ENSG00000160588	NA	turquoise
ENSG00000160593	NA	turquoise
ENSG00000160606	NA	black
ENSG00000160613	NA	grey
ENSG00000160633	NA	grey
ENSG00000160685	NA	black
ENSG00000160688	NA	grey
ENSG00000160703	NA	grey
ENSG00000160741	NA	grey
ENSG00000160752	NA	salmon
ENSG00000160783	NA	grey
ENSG00000160789	NA	black
ENSG00000160796	NA	turquoise
ENSG00000160799	NA	grey
ENSG00000160813	NA	grey
ENSG00000160818	NA	grey
ENSG00000160877	NA	grey
ENSG00000160883	NA	turquoise
ENSG00000160888	NA	grey
ENSG00000160917	NA	grey
ENSG00000160932	NA	grey
ENSG00000160948	NA	grey
ENSG00000160959	NA	grey
ENSG00000160961	NA	grey
ENSG00000160972	NA	grey
ENSG00000160991	NA	grey
ENSG00000160993	NA	grey
ENSG00000161010	NA	brown
ENSG00000161011	NA	black
ENSG00000161013	NA	grey
ENSG00000161016	NA	black
ENSG00000161036	NA	grey
ENSG00000161048	NA	brown
ENSG00000161091	NA	grey
ENSG00000161179	NA	black
ENSG00000161203	NA	black
ENSG00000161265	NA	grey
ENSG00000161281	NA	grey
ENSG00000161326	NA	grey
ENSG00000161381	NA	grey
ENSG00000161395	NA	black
ENSG00000161509	NA	grey
ENSG00000161513	NA	grey
ENSG00000161551	NA	brown
ENSG00000161570	NA	brown
ENSG00000161618	NA	black
ENSG00000161638	NA	grey
ENSG00000161642	NA	grey
ENSG00000161649	NA	grey
ENSG00000161671	NA	black
ENSG00000161677	NA	black
ENSG00000161692	NA	grey
ENSG00000161714	NA	turquoise
ENSG00000161791	NA	grey
ENSG00000161800	NA	pink
